smiles,electronic_energy,HOMO_LUMO_gap,dipole_moment,crystal_density,heat_of_formation
CN(C)C1=NN=C(O1)[N+]([O-])=O,-600.5678339,4.005819636,7.3856,1.522,-0.479
CC(O)(CO)C1=NN2N=C(N=C2O1)C(=O)C=O,-904.687014,3.989492676,9.7646,1.671,-100.93
CC(=O)OC1=C(NC=N)N=C(NC1=O)[N+]([O-])=O,-920.7573549,3.08579544,2.2946,1.623,-104.623
CC1=CC(=O)C(=N)N=COC(=C(O)N1)[N+]([O-])=O,-904.610905,4.185960428,2.3351,1.634,-40.902
CC(N)=NC1=NOC2=C(OC(=O)OCO2)C1=O,-924.579178,4.808561836,2.4509,1.709,-158.179
CC(=O)CN(C=O)C1=NC(=O)C(O)=NC(=O)O1,-924.6647204,4.513588092,2.6651,1.62,-210.967
[O-][N+](=O)C1=C(N=NOC1=N)C#C,-636.1123523,3.953573364,2.546,1.612,119.547
NN1C=C2OC=C(C2=N1)[N+]([O-])=O,-637.4201341,4.519574644,5.0833,1.694,47.109
[O-][N+](=O)C1=C2NNC=NC2=CO1,-637.4372795,3.712206472,5.594,1.742,33.059
CC(=O)ON1C=C(C=N1)[N+]([O-])=O,-658.5230874,5.612936732,5.9615,1.591,-28.165
CCC(OC=N)(C(O)=O)C1=C(O)C(=O)ON=N1,-925.7916437,4.5987604,7.9852,1.645,-170.794
CC1=NOC(OC2=NNN=C3OC(=O)C=C23)=N1,-882.4120578,3.835747136,4.9945,1.689,-27.167
OC1=CN(C=O)N=C1[N+]([O-])=O,-619.2492823,4.00962926,1.5429,1.685,-45.311
[O-][N+](=O)C1=CN=C(O1)C#C,-526.7045353,4.46134182,3.701,1.597,37.431
NC1=CN(O)C(=O)C=C1[N+]([O-])=O,-658.5421182,2.713812868,4.6544,1.704,-41.89
CC1=NC(=O)OC(=NC(N)=C(O)O1)C(=O)C#N,-903.5059027,3.262942956,6.4302,1.628,-99.526
NC1=NC=C2C=C(ON12)[N+]([O-])=O,-637.4188531,2.953002832,3.6862,1.677,46.519
CC(=O)OC1=NC(=NN1C1=C(N)N=NO1)C#N,-878.5866942,4.1293603,3.4245,1.615,26.677
[O-][N+](=O)C1=C2CC(=O)C2=CO1,-585.893065,4.898360116,2.3743,1.628,-14.927
CC1C(N2N=C(O)C(=O)OC2=N)C(=O)NC1=O,-904.8002843,4.237934584,1.5223,1.639,-169.615
CC1=NC2=C(O1)N=C(O2)C1=NC(=N)ON=N1,-823.1793538,3.294780528,7.2692,1.667,59.024
CC1=C(OC(=N1)N1C(O)=NC=C1C=O)[N+]([O-])=O,-903.4593214,3.91302808,0.5504,1.671,-67.221
CC1(OC(=O)OC(C=O)C1OC=O)C(=O)CO,-950.7484013,5.294561012,3.6779,1.625,-322.18
CC(=N)OC(=O)COC1=NC=NOC1=O,-811.2678103,4.980267032,5.9627,1.566,-130.97
CC(=N)NC1=CN(C(O)=N1)C1=NON=NC1=O,-879.7332464,2.313258116,2.3619,1.647,53.116
CC(=O)N1NC(=O)C(=C1)[N+]([O-])=O,-658.5707417,4.163646916,7.1826,1.675,-61.882
[O-][N+](=O)C1=NC(=NO1)N1CCC1,-638.6321959,3.539140696,5.6232,1.517,32.402
ON1C(=O)C=NC=C1[N+]([O-])=O,-619.1978117,3.703770876,1.5764,1.7,-13.423
CC12OC3=CON=C3C(OCC1=O)OC(=O)O2,-928.383494,5.328847628,4.8635,1.716,-195.685
CCN=C1ON=C(C2=C(O)NC(=N)O2)C(=O)O1,-904.7164717,3.020215484,0.6576,1.617,-110.566
[O-][N+](=O)C1=C2OC=NC2=NO1,-617.9550093,4.845569612,4.1027,1.808,20.131
CC1=CN(O)C(O)=C1[N+]([O-])=O,-604.3867766,4.184871964,4.7746,1.643,-53.472
CNC1=C(O)C(=C(N)O1)[N+]([O-])=O,-659.7844821,3.594108128,4.0649,1.617,-78.05
OC1=CN(CC=O)N=C1[N+]([O-])=O,-658.549551,4.242560556,3.4709,1.609,-44.784
CNC1=CC(=NN1N)[N+]([O-])=O,-580.6974466,4.055344748,7.3739,1.543,43.964
CC(O)(C=O)C(=O)N(C=O)C(=N)C(=O)C(O)=O,-945.7158739,4.189770052,2.3926,1.648,-254.643
CC1=C(O)N=C(C(O)=C2C(=N)ON=C12)[N+]([O-])=O,-903.4121261,2.758167776,2.1788,1.669,-35.164
NC(=O)C1=C(NC=C1)[N+]([O-])=O,-583.3912154,4.116298732,3.2009,1.656,-46.269
CCCOC1(OC2=C(ON=N2)OC1=O)C(N)=O,-925.7841334,4.908428408,6.4302,1.594,-167.868
COC(=N)N1C=CC(=N1)[N+]([O-])=O,-638.6901499,5.153332808,6.0356,1.522,-0.332
CN1N=CC(C(N)=O)=C1[N+]([O-])=O,-638.7225167,3.956838756,2.3633,1.582,-22.949
O=C1OC2=C(N=NO2)N=C1C#C,-619.0302777,3.760098888,3.836,1.643,12.638
CC(=O)C(O)C1=C(O)N=C(OC2=NC=NO2)O1,-924.5760074,5.2042185,3.406,1.636,-155.403
[O-][N+](=O)C1=NOC=CC1=NN=C,-637.369662,4.317936688,4.828,1.558,82.435
CC1=NC2=NON=C2C2=C(O)C(=O)ON=C2O1,-902.2275523,4.406374388,2.2165,1.72,-34.718
CC(C=O)(C=O)N1C(=O)N=C(O)OC(=O)C1=O,-944.4967683,4.720940484,3.738,1.696,-234.199
CC1=C(OCC(O)=O)OC(=O)NC(=O)NC=N1,-925.8619099,4.799309892,2.069,1.622,-213.549
[O-][N+](=O)C1=COC2=NC(=N)CN12,-637.4617779,3.128245536,2.3892,1.658,18.743
ON1C(=CC2=C1C=NN2)[N+]([O-])=O,-637.412633,3.429750064,2.7836,1.689,55.58
NC1=C(C(N)=C(N1)C=O)[N+]([O-])=O,-638.745864,3.603904304,5.7535,1.712,-44.496
CN1OC(=C(CO)C1=N)[N+]([O-])=O,-659.7057845,3.60961874,5.0466,1.568,-25.824
CC(O)C1=C(OC2=COC(=O)N=C2)OC(=O)O1,-928.4330484,4.446103324,5.591,1.663,-230.948
CCOC=NC1=NOC(=O)C(=O)N=C1C(O)=O,-924.5705915,4.010717724,7.3249,1.614,-152.186
CCN=C1NC(NC2=NC(O)=NO2)=NO1,-787.5595881,5.003941124,3.3154,1.591,-21.691
OC1=CC(C=O)=C(N=N1)[N+]([O-])=O,-657.3307103,4.336984808,3.5977,1.697,-24.072
CC(O)C(=O)OC1=NN2C(=O)N=C(N)C2=NN1,-900.9184764,3.699689136,5.6596,1.702,-81.732
OC(C#N)C1=C(N=CN1)[N+]([O-])=O,-637.4816774,5.117413496,7.2836,1.673,2.132
CN1C2=NC(=O)N=C2C(=O)OC(OC=O)=C1O,-923.3892364,2.970962488,6.9744,1.757,-153.532
CC1OC2C(OC(=O)O1)C1=C(C2=O)C(O)=NO1,-928.4117801,5.529669236,3.504,1.723,-220.869
CC1(OCC=O)OC(=O)C(=O)C(=O)C1OC=O,-949.5110589,3.780779704,4.9293,1.618,-292.546
[O-][N+](=O)C1=CN(C=O)N=CC1=N,-637.4704661,4.049902428,3.1531,1.605,20.554
CN=C1ON=C(C=N1)[N+]([O-])=O,-599.3009356,3.856427952,1.5486,1.587,51.126
CC(=O)COC1=NC(O)=NC(=O)C2=C1N=NO2,-903.5070794,4.58243344,2.2058,1.65,-99.872
OCC#CC1=C(ON=C1)[N+]([O-])=O,-641.1988951,4.1361632,4.0588,1.556,16.078
CC1=NC(=CC(=N)N1O)[N+]([O-])=O,-638.6719633,3.828127888,3.8286,1.564,9.783
[O-][N+](=O)C1=CC(=O)N=NN1C=C,-637.4042349,3.550025336,3.7666,1.616,59.143
CC1=NN2N=C(N=C2N1C1=NC(O)=NO1)C#N,-857.4981761,5.45728638,8.2404,1.695,93.168
CCN1N=C(OC1=O)N=C(N)C1=NOC(=O)N1,-900.9653502,3.961192612,5.9906,1.62,-104.306
CC1=C(OC(N)=N1)[N+]([O-])=O,-545.2632117,4.407734968,5.6257,1.644,-42.707
[O-][N+](=O)C1=NN=CC=C1C#N,-561.0085175,4.380251252,5.3728,1.589,89.698
CC(O)C1(CN)OC(=O)C(O)(C(O)=O)C(=O)O1,-968.0348261,5.953625964,3.2024,1.64,-350.924
[O-][N+](=O)C1=NC(=O)OC(=N1)C#C,-656.0767277,4.731825124,5.9233,1.711,9.975
CC(=C)OC1=C(NN=N1)[N+]([O-])=O,-638.6475305,4.248547108,2.018,1.526,25.665
CC(OC1=NC(=O)C(OC=O)=NO1)=NCC=O,-924.5644747,4.730192428,2.6216,1.578,-147.97
CC(=C)N1OC(=N)N=C1[N+]([O-])=O,-638.6179056,3.272467016,3.3048,1.513,43.769
NCCC1=C(N=NN1)[N+]([O-])=O,-580.7176253,5.429530548,8.9677,1.547,33.69
OC1=CC(=N)N=C(O1)[N+]([O-])=O,-619.2307267,3.562542672,3.3634,1.741,-39.535
CC1(C=O)C(O)C(=O)C(O)(C1O)C(=O)C(O)=O,-950.7418555,3.792480692,3.7833,1.647,-323.574
OC1CNC2=C1C(=NN2)[N+]([O-])=O,-638.6743692,3.90350402,6.4045,1.685,-0.893
NC1=C(O)C(=O)NC(=C1)[N+]([O-])=O,-658.61641,2.97558846,4.2036,1.692,-90.287
CC(=O)C1=NC(=N)C(O)=NC(=O)C(=O)NC1=O,-903.5544001,3.85452314,4.8804,1.64,-128.22
[O-][N+](=O)C1=NC=NC(CC#N)=N1,-616.4087462,5.191429048,0.3784,1.575,62.921
CC(=O)C1COC(OC(=O)O1)C1=COC(=O)O1,-949.5377588,5.706000404,5.468,1.661,-310.517
CC1=NC(NC=O)=C(OC=NC(=O)O1)C(N)=O,-904.7826964,4.490730348,3.9306,1.64,-153.452
[O-][N+](=O)C1=C2NCC2=NO1,-543.9024784,4.357393508,6.3077,1.69,67.34
OCC1=C(N(C=C)N=N1)[N+]([O-])=O,-638.645395,4.077930376,2.8891,1.528,28.112
CC1=C2NN=NN2N=C(N2N=NC(O)=N2)C1=N,-854.824722,3.34158448,4.8284,1.681,176.498
NCC(=O)N1C=NC(=C1)[N+]([O-])=O,-638.7166381,4.864889848,5.4001,1.573,-22.528
OC1=C(C=C2NN=CN12)[N+]([O-])=O,-637.4740594,3.357367208,4.4563,1.741,14.129
CC(=O)OC1=C(OC(=N)N1)C(=O)NC(N)=O,-866.7356171,4.268955808,5.223,1.627,-202.577
CC(=N)NC1=NOC2=C1C(=NO2)N1N=NN=N1,-874.638104,3.975342644,3.6959,1.625,166.843
ON=C1C=CNC=C1[N+]([O-])=O,-583.2958402,3.419681772,7.0559,1.709,13.133
CCC1=NN=C(N1O)[N+]([O-])=O,-600.535497,4.503247684,4.5485,1.539,21.57
[O-][N+](=O)C1=C2CNC(=O)C2=NO1,-657.3147752,4.33480788,4.6975,1.738,-19.279
CC1=C(OC(N)=CN=COC(=N)C1=O)[N+]([O-])=O,-904.6002414,3.060216536,5.089,1.633,-36.517
[O-][N+](=O)C1=NNC(C=O)=N1,-560.0620329,5.198504064,4.0259,1.73,5.844
CC1=CN=C(N1C=NO)[N+]([O-])=O,-638.6526334,4.351679072,6.3216,1.585,21.161
OC1CC1N1N=NC=C1[N+]([O-])=O,-638.62812,4.953055432,3.8049,1.577,31.116
CC1=C2OCC1=C(O)C(=O)N=C(O)OC(=O)O2,-928.4032081,3.551658032,3.2895,1.716,-207.529
CC(OC1=C(OC(=O)N1)C(N)C(O)=O)C(O)=O,-946.97916,5.372386188,4.5828,1.672,-304.94
[O-][N+](=O)C1=CC(ON=C1)=NN=C,-637.3793825,3.203621668,1.6031,1.557,78.759
CCOC1=NC(OC2=C(O)OC(O)=C2O)=NN1,-925.7956683,5.155509736,5.3383,1.639,-173.956
CC(=O)C(=O)OC1=NC(O)=C2ON=NC2=C1O,-923.3865788,4.061059184,1.6004,1.698,-152.186
CC(N)COC1=NC(=O)C(=COC1=O)[N+]([O-])=O,-925.7209095,4.311950136,5.9585,1.57,-129.572
[O-][N+](=O)C1=CN=CC2=NN=CN12,-616.3927561,3.882006856,1.8951,1.655,81.101
CC1(OC(C(O)=O)C(=O)O1)C1=C(N)ON=N1,-886.5276219,5.199592528,5.3794,1.709,-200.263
CC1(COC(=O)C(=O)NC1=O)OC1=CN=NN1,-904.7416025,4.388686848,6.0886,1.673,-129.951
CC1=C(C=O)C(=NN1)[N+]([O-])=O,-583.3479317,4.519030412,5.742,1.588,-15.916
[O-][N+](=O)C1=NN2C(=O)C=CC2=N1,-636.2503614,4.123101632,6.7048,1.718,36.539
CC(=NO)C1=C(C=O)N2N=NN=C2O1,-730.9151536,4.114938152,8.4896,1.657,40.593
CC1=C(OC(=O)OC(O)=NC2=C1N=NO2)C=O,-923.353195,4.489914,5.4969,1.72,-129.022
CC1=C(C(=N)N(N1)C=O)[N+]([O-])=O,-638.6972262,4.101332352,4.6447,1.592,-7.523
CC1=NC(=NC=NC1=O)[N+]([O-])=O,-637.4674999,3.973709948,4.2698,1.579,18.207
CCC(NC1=NOC(=O)O1)=NC1=C(O)ON=N1,-920.7402388,4.812099344,5.1937,1.638,-89.262
CC(=O)C(=O)C(=O)NC1=NNC(N)=C1C(O)=O,-904.8104276,4.1225574,6.7339,1.694,-177.549
OCC1=CC(=NN1C=N)[N+]([O-])=O,-638.6847125,4.888019708,4.934,1.576,-0.136
CC(OC(=N)C1=C(OC=O)ON=N1)C(=O)CO,-925.776464,5.2926562,4.0813,1.547,-162.455
OC1=C(NC=NC1=O)[N+]([O-])=O,-619.2760814,3.995207112,3.4255,1.782,-66.741
OCCNC1=C(OC=N1)[N+]([O-])=O,-659.7785388,4.1429661,2.4913,1.587,-73.77
CC(=O)N1C2=C(OCO2)OC(=O)NC=NC1=N,-904.7294856,4.367733916,4.9799,1.668,-120.851
CC(O)(CO)C(=O)N1N=NC(N)=C1OC(N)=O,-923.2295903,4.096978496,4.1682,1.6,-167.554
NN1C(=N)C=NC=C1[N+]([O-])=O,-579.4698174,3.08443486,1.5031,1.595,74.233
CC(O)C1=NOC(=O)N1C1=C(O)NC(C=O)=N1,-904.7787975,4.222696088,2.2085,1.63,-147.83
CN1C2=C3C(ON=C(O)C3=N)=NC2=NOC1=O,-882.3832451,3.42594044,6.5279,1.734,-4.929
[O-][N+](=O)C1=CN=CC(=O)N1C=O,-657.3501697,3.973165716,2.8305,1.668,-34.055
CC1=NC=C(NC(=N)OC(=O)C(=O)N1)C(O)=O,-904.7925249,3.726084388,5.5843,1.662,-159.766
CC1=C(OC(=N)N=C1)[N+]([O-])=O,-583.3255805,3.547576292,5.1599,1.548,-0.976
CC12OC(OC1=O)C(=N)OC(=O)C(=O)NC2=O,-944.5169952,5.607222296,1.8947,1.723,-248.935
CC1=C(OC2=C1NN=N2)[N+]([O-])=O,-637.4376431,4.37562528,6.1082,1.679,37.78
[O-][N+](=O)C1=CC(=CN1)C(=O)C=O,-641.3219142,4.170449816,3.4353,1.612,-54.203
[O-][N+](=O)C1=CNN2N=CN=C12,-578.2596018,4.606379648,6.3515,1.773,83.625
CC=NN1C=C(O)N=C1[N+]([O-])=O,-638.6640589,4.019425436,6.1511,1.57,12.046
CC1OC(=O)OC(CO)(C(N)=O)C1(N)C(O)=O,-948.1909803,6.642623676,3.3014,1.653,-317.273
CC(=O)C1OC(C=O)C2=C(OC(=N)O2)C(=O)O1,-928.4167108,4.62461142,4.0337,1.679,-221.564
NN(C=O)C1=COC(=C1)[N+]([O-])=O,-658.5310663,4.168545004,3.5297,1.616,-34.747
CC(=O)C1=CN(O)N=C1[N+]([O-])=O,-658.4994901,4.833596508,6.9861,1.659,-16.256
CC1(OCOC(=N)NC(=O)C1=NO)C(=O)C#N,-904.6822891,4.683932708,2.7656,1.598,-95.477
CC1=NC(=CC(=O)O1)N=COC(=O)C(O)=O,-869.316288,4.194396024,4.6258,1.646,-220.143
CC1(O)C(OC2=NC=C(O)N2)OC(=O)OC1=N,-925.8522693,5.745185108,9.2036,1.751,-213.929
CC(O)C(=O)C(=O)OC=NC1=NC(=N)N=NN1,-900.8741445,3.540773392,4.6784,1.598,-50.593
CC(O)(C#N)C(=N)OC1=C(O)N=C(O)OC1=O,-924.6312119,5.293744664,4.8374,1.675,-197.177
CC1=COC2=C1OC(O)=C(O)C(=N)OC(=O)O2,-928.4129185,4.79196276,3.0698,1.666,-210.383
CC=CN1N=NC(O)=C1[N+]([O-])=O,-638.6567413,4.032487004,2.9314,1.538,20.611
CC1=NC(=O)N2C=C(OC(=C12)[N+]([O-])=O)C(O)=O,-923.3299548,2.557074052,2.1488,1.72,-116.649
CC1=NC=NN1C(C(O)=O)C1=C(O)OC(=O)O1,-924.6623866,5.067072036,6.8255,1.706,-207.808
CC(=O)NC(=O)C1=NN2C(ON=NC2=O)=C1O,-919.5444568,3.303760356,2.3956,1.695,-85.774
CNC1=NC(=C(O)O1)[N+]([O-])=O,-620.4612534,4.300249148,8.3046,1.751,-70.809
CC(O)(C(=O)N1N=CN=N1)C1=C(O)C(O)=NN1,-900.8744652,3.252330432,2.9194,1.633,-44.292
CCOC1=C(OC(=O)C(=O)N=C1NC)[N+]([O-])=O,-925.7238413,4.200926808,8.3123,1.575,-131.183
NCC1=C(OC(N)=C1O)[N+]([O-])=O,-659.778191,3.529072404,5.9968,1.688,-77.081
CC(O)C(=N)OC1=C(OC(=O)C(N)=N1)[N+]([O-])=O,-941.7873488,3.843366384,5.336,1.666,-137.929
CC(N1N=C(O)C(OC=O)=N1)C(=O)NC(N)=O,-922.063659,5.27632924,4.0552,1.617,-178.904
CC(=O)C1=NON=C1OCC1=NC(C=O)=NO1,-903.4279037,5.094283636,2.4632,1.578,-47.095
O=C1OC2=NC3=C(OC=N3)C2=N1,-619.0736072,3.103755096,4.298,1.768,-5.39
CC(OC(N)=O)C(=O)OC1=CN=C(O)N1C=O,-925.8956345,4.740804952,1.8584,1.622,-239.375
CN1N=C(C)C(=O)C(=N1)[N+]([O-])=O,-638.6652225,4.378074324,6.7927,1.535,12.579
[O-][N+](=O)C1=C2ONC(=N)C2=CN1,-637.4261429,4.082828464,4.8845,1.696,43.408
CNC1=C(O)OC(=N1)[N+]([O-])=O,-620.4439689,3.247432344,6.3287,1.709,-58.922
CC1=NC2=C(O)N=NN2C(=O)C(=O)NC(=O)N1,-899.7120146,4.204464316,5.2741,1.698,-64.153
CC1=NC2=C(OC1=O)C(=NO2)C1=NOC(=N)N1,-882.4026212,3.31165172,3.4931,1.666,-18.698
CCC(N)(C(O)=O)C1=NOC(=O)N=C1OC=O,-925.8196081,4.218070116,5.1863,1.625,-188.217
CC1=NC(=NO)C(=CO1)[N+]([O-])=O,-658.5084458,3.706492036,7.5724,1.629,-18.024
NC1=C(O)OC(=C1C#C)[N+]([O-])=O,-641.238447,3.443355864,5.8075,1.702,-14.761
NCC1=NC(O)=C(O1)[N+]([O-])=O,-620.460975,4.812643576,5.3521,1.675,-68.37
CC1=C(O)ON=C1C1=C2OC(=O)N=C2N=NN1,-882.4093103,4.056705328,8.7364,1.77,-26.501
CC1=CC2=C(O)NN=NOC2=NC(=O)C(=O)O1,-903.4310298,4.399027256,8.5933,1.721,-50.389
CC(O)(C=O)C(=O)C1=NN2N=NNN=C2C1=O,-899.5692558,3.403626928,1.3912,1.643,28.852
OC1=C(N2CCN=C2O1)[N+]([O-])=O,-658.5516368,3.585672532,1.6426,1.667,-48.049
CC12OC(=O)C(OC1=O)OC(=O)C(O)C2C#N,-928.4481297,6.375133648,3.5099,1.695,-244.735
COC1=CC(=CN1O)[N+]([O-])=O,-604.3566907,4.316848224,6.5044,1.628,-36.721
CC(=N)OC(C(O)=O)C1=NC2=C(N1)N=C(O)O2,-904.7845993,4.862440804,3.7552,1.666,-154.748
[O-][N+](=O)C1=NN=C(O1)C=CC=N,-637.4343956,4.1701777,5.5024,1.55,40.803
COCOC1=NNC(=C1)[N+]([O-])=O,-659.7539438,4.078474608,3.0233,1.52,-54.601
[O-][N+](=O)C1=CC(NC=O)=CN1,-583.3706918,4.022962944,4.365,1.594,-33.422
CC1=CN(N=N1)C(=O)C(O)(C=O)C(=O)C(O)=O,-924.6075144,4.546242012,3.4439,1.621,-172.56
CC(=O)C(=O)NC1=NOC(=N1)C1=NC(N)=NO1,-899.6975966,4.411816708,1.3818,1.645,-55.136
CC1=NC(O)=NN1C1=NC(=N)C(OC=O)=NO1,-899.6739768,4.890740868,1.3515,1.639,-35.161
NN1C=CC(=N1)[N+]([O-])=O,-486.0261935,5.461912352,5.4856,1.61,46.754
CNC1=COC(=O)N=C1[N+]([O-])=O,-658.5586504,3.034637632,6.7048,1.63,-52.186
[O-][N+](=O)C1=COC(CNC=N)=N1,-638.6951085,3.886360712,2.556,1.53,-8.777
CCOC(=N)OC1=NOC2=C(NC(=N)O2)C1=O,-904.6968701,4.214260492,2.0476,1.592,-99.0
CC(=O)NC(=N)OC1=C(O)C(=O)C=NOC1=O,-924.580513,3.919014632,4.568,1.642,-157.602
O=C1N=CC2=C1OC1=NON=C21,-618.9791219,3.712478588,1.7506,1.737,56.341
NC1=CN=C(NC1=O)[N+]([O-])=O,-599.4280109,3.436280848,5.2967,1.687,-33.165
ON1NC(C=C)=C(C1=O)[N+]([O-])=O,-658.4808282,3.99058114,6.7787,1.682,-2.716
CC(OC1=NC(=O)OC(N)=C1N)C(=O)C(O)=O,-925.8939408,3.964185888,8.0957,1.657,-241.558
CN1N(C=O)C(=CC1=N)[N+]([O-])=O,-638.658577,3.036542444,2.038,1.536,19.813
CC1OC2=C(OC1=O)N(C(N)=N)C(=O)N=C2O,-904.7989969,4.625427768,4.2236,1.659,-166.304
CC1=C2C(ON=C2[N+]([O-])=O)=NN1,-637.4247068,4.139700708,6.1918,1.663,46.944
CN(C)C1=C(C(=O)ON1)[N+]([O-])=O,-659.7392122,4.980267032,9.5496,1.652,-50.172
CC1=C(C=C(O)OC1=O)C(O)(C(O)=O)C(O)=O,-949.5779134,4.3742647,5.9181,1.769,-334.711
OC1=C(OC(NC=N)=C1)[N+]([O-])=O,-658.5665081,4.10623044,5.8259,1.664,-58.948
CON=C1ONC(=C1)[N+]([O-])=O,-620.3346757,2.670546424,2.0018,1.576,18.384
CC1=CN=C(C(O1)=NCC(=O)C(N)=O)[N+]([O-])=O,-904.6635499,4.009085028,7.5123,1.571,-83.129
CC1(OC(CC1O)OC1=C(O)ON=N1)C(O)=O,-946.8702863,5.533750976,4.4773,1.654,-238.188
CC1OC(C(=O)O1)C1=NON=C1OCC(N)=O,-925.8017064,5.213198328,5.459,1.594,-180.875
[O-][N+](=O)C1=CN=C2C=NC=NN12,-616.3922326,4.745430924,3.2646,1.633,81.434
OCC(=N)N1C=NC(=C1)[N+]([O-])=O,-638.6968427,5.057547976,7.1927,1.636,-12.11
[O-][N+](=O)C1=CC=CC(=O)N=N1,-582.0602088,3.405803856,5.7406,1.606,47.81
CC(=O)N1N=NC(N=CNCC#N)=C1[N+]([O-])=O,-879.7221551,4.026500452,5.5812,1.568,54.983
OC1=CC=NC(=NC1=N)[N+]([O-])=O,-637.4707405,4.119564124,4.9589,1.626,16.831
[O-][N+](=O)C1=C2CC(=O)N2N=N1,-598.0989513,5.549261588,4.6407,1.731,54.423
CC(=O)C1OC(=O)OC2(C=O)C1OCOC2=O,-949.5333827,5.379461204,4.0527,1.682,-307.07
[O-][N+](=O)C1=CON=C1CC=N,-583.293548,5.07632398,2.0229,1.515,20.152
CC(O)(C=O)C1OC2=C(OC(=N)C1=O)N=NO2,-924.5173115,4.098339076,3.3677,1.637,-114.91
[O-][N+](=O)C1=C2OCCON2C=N1,-658.4958394,4.990879556,9.0596,1.738,-14.772
NC(=O)C1=CN=C(C=N1)[N+]([O-])=O,-637.5269893,4.15112958,4.6439,1.631,-19.007
ON=CN1C=CC=C1[N+]([O-])=O,-583.2935439,4.260520212,4.6721,1.584,19.559
CC1=NC(=CN(O)C1=O)[N+]([O-])=O,-658.5448886,4.455083152,3.4224,1.632,-41.496
CC(=O)C1OCC(=O)C(=O)NC(=N)NC(=O)O1,-925.8646368,5.110610596,2.6675,1.611,-221.409
CC(=O)OC1(C(O)=O)C(=N)OC(=O)C1(O)CN,-946.9643899,6.206149612,2.6087,1.637,-293.522
NC1=C(C(=O)C=CN1O)[N+]([O-])=O,-658.5287009,4.344604056,9.5729,1.862,-38.254
CC(N=C(N)N1N=NN=N1)(C(O)CO)C(N)=O,-899.4817491,4.454811036,3.4418,1.571,-31.262
CC1=C(N=C2OC=NN12)[N+]([O-])=O,-637.4643089,4.860535992,6.708,1.702,19.579
[O-][N+](=O)C1=NNN=C1OCC#C,-637.3814347,5.062990296,5.6669,1.638,64.179
CC1=NC(=O)C(=NC=N1)[N+]([O-])=O,-637.4625754,3.80146052,4.8996,1.573,21.266
CC1=NC(C(=O)NC=N)=C(O)OC=NC(=O)O1,-904.7712861,4.605291184,1.548,1.607,-142.604
CC1=NN(C(=O)C(=O)C(=O)OCCO)C(=O)O1,-945.7197278,4.639849916,3.6773,1.615,-257.27
ON1N=CC=C1[N+]([O-])=O,-505.8525817,4.77699638,3.8351,1.684,27.844
NC1=C(NC(=O)C(O)=C1)[N+]([O-])=O,-658.6224579,3.48172422,4.6495,1.717,-92.924
ON1C(=NC=C1[N+]([O-])=O)C1CO1,-658.4804871,4.250724036,2.5367,1.617,-2.29
CC(=NO)C1(O)C(=O)OC(OC=O)C1=O,-852.2063017,5.295105244,2.7717,1.662,-239.89
CN1C=C(C=O)N=C1[N+]([O-])=O,-583.3536362,4.508417888,4.5305,1.558,-19.101
[O-][N+](=O)C1=NN(N=N1)C(=C)C#C,-616.2774976,4.504336148,5.9158,1.547,147.485
NC1=NC(=C(O1)C=C)[N+]([O-])=O,-583.3468866,3.712750704,6.4889,1.641,-19.438
ON1C=C(C=NC1=N)[N+]([O-])=O,-599.3462658,4.179429644,2.9169,1.648,21.871
OCC1=CNC(=O)C(=N1)[N+]([O-])=O,-658.5715683,4.109495832,6.6501,1.664,-63.596
[O-][N+](=O)C1=NOC(N1)=NCC=C,-638.6257204,3.396551912,2.3986,1.49,39.102
CC1=C2C(=C(N)O1)C(=NC=C2[N+]([O-])=O)[N+]([O-])=O,-903.3731775,2.203323252,5.426,1.686,-12.075
CC1=C(O)N=C(N1)OC1=C(N=NOC1=O)C#N,-882.3886626,2.184819364,3.9859,1.625,-14.238
[O-][N+](=O)C1=CN(C=N)C(=O)O1,-619.2585352,4.324739588,5.0286,1.69,-53.981
CC(=O)OC1=CN2C(=N1)C(O)=NC1=C2N=NO1,-882.4592064,4.531547748,5.5549,1.66,-53.459
NC1CNC2=C1C(=NO2)[N+]([O-])=O,-638.6361296,3.662953476,6.2196,1.622,25.396
CC1=NC(O)=NC2=NN(C(=O)N12)C1=NON=C1,-878.6113977,4.17153828,5.0828,1.697,17.329
CC=NN1C=NN=C1[N+]([O-])=O,-579.4558462,5.034146,7.8301,1.544,81.568
CN1N=NC(=N1)[N+]([O-])=O,-502.060214,5.554976024,5.8908,1.629,63.628
CC(=O)C(=O)NC1=NC(=O)C(=O)NC(CO)=N1,-904.7956355,4.58243344,5.3842,1.609,-165.829
CN1C=CC(=NO)C(=N1)[N+]([O-])=O,-638.6184697,3.527711824,6.4993,1.574,40.846
CC1(CC(O)C1=NO)N1C(O)=NOC(=O)C1=O,-925.7231324,5.061901832,6.9764,1.686,-132.558
CC1=CNC=C(N=C(O)C(OC=O)=N1)[N+]([O-])=O,-904.6119542,3.727717084,4.8479,1.59,-43.216
[O-][N+](=O)C1=CC=NC2=NON=C12,-636.198586,4.293446248,3.9076,1.7,74.396
CC1=NOC=C1OC(=O)CNC1=NOC(=O)O1,-924.581706,6.126147508,5.5793,1.644,-158.192
NC(=N)N1N=CC=C1[N+]([O-])=O,-579.5076667,3.787038372,2.1036,1.559,51.212
